0.830417	0.905	0.82375	0.901354	0.899101	2010-07-20	31987200
0.935417	0.935417	0.863958	0.869792	0.867618	2010-07-21	43123200
0.90375	0.946354	0.90375	0.928438	0.926118	2010-07-22	31612800
0.915417	0.95375	0.910313	0.952604	0.950223	2010-07-23	34713600
0.956771	0.97625	0.943438	0.973542	0.971109	2010-07-26	25190400
0.987917	0.992292	0.961146	0.973333	0.970901	2010-07-27	29923200
0.971354	0.983542	0.940625	0.953438	0.951055	2010-07-28	19392000
0.966667	0.972917	0.90125	0.930729	0.928403	2010-07-29	38188800
0.907083	0.9525	0.890729	0.937083	0.934741	2010-07-30	32457600
0.971771	0.994792	0.961042	0.9875	0.985032	2010-08-02	22540800
0.985625	0.98875	0.961875	0.977292	0.97485	2010-08-03	16003200
0.990104	1.008333	0.977292	1.005521	1.003008	2010-08-04	20227200
0.990417	1.003125	0.978542	0.999583	0.997085	2010-08-05	16617600
0.963646	0.999167	0.949271	0.994896	0.99241	2010-08-06	38188800
1.008542	1.020833	0.995625	1.012292	1.009762	2010-08-09	21408000
0.989583	1.004688	0.96375	0.990833	0.988357	2010-08-10	39504000
0.938229	0.938854	0.894896	0.909271	0.906999	2010-08-11	38726400
0.854792	0.896146	0.849688	0.883646	0.881438	2010-08-12	36480000
0.876354	0.886354	0.866042	0.866042	0.863878	2010-08-13	14486400
0.853125	0.888438	0.842188	0.870938	0.868761	2010-08-16	23856000
0.890417	0.927396	0.885208	0.904063	0.901804	2010-08-17	30019200
0.899479	0.930521	0.889167	0.912188	0.909908	2010-08-18	17788800
0.899271	0.908542	0.855208	0.878646	0.87645	2010-08-19	25603200
0.869792	0.882292	0.854271	0.875625	0.873437	2010-08-20	22147200
0.895208	0.900521	0.850208	0.851458	0.84933	2010-08-23	27052800
0.823646	0.829792	0.792708	0.802604	0.800598	2010-08-24	36201600
0.786979	0.836563	0.783125	0.826667	0.824601	2010-08-25	36038400
0.837292	0.838646	0.794271	0.799688	0.797689	2010-08-26	33244800
0.813646	0.829688	0.764583	0.826146	0.824081	2010-08-27	48115200
0.813438	0.835208	0.799167	0.799375	0.797377	2010-08-30	26284800
0.7875	0.812188	0.776146	0.795417	0.793429	2010-08-31	39110400
0.826042	0.870104	0.824896	0.862083	0.859929	2010-09-01	32409600
0.867396	0.891667	0.860833	0.891667	0.889439	2010-09-02	13574400
0.91875	0.937083	0.909271	0.937083	0.934741	2010-09-03	33820800
0.924479	0.935625	0.912292	0.914271	0.911986	2010-09-07	24345600
0.924479	0.961771	0.924479	0.946563	0.944197	2010-09-08	28473600
0.976042	0.977604	0.954583	0.958542	0.956146	2010-09-09	22588800
0.965521	0.974063	0.949792	0.968854	0.966433	2010-09-10	15984000
0.994167	1.018854	0.993229	1.011563	1.009035	2010-09-13	20928000
1.007292	1.04	1.001458	1.024375	1.021815	2010-09-14	21187200
1.01625	1.046875	1.008021	1.041771	1.039168	2010-09-15	16915200
1.041146	1.058229	1.030104	1.056458	1.053818	2010-09-16	23443200
1.078021	1.078021	1.051563	1.067708	1.06504	2010-09-17	28704000
1.079688	1.129063	1.075938	1.123333	1.120526	2010-09-20	26390400
1.124271	1.145833	1.107917	1.119792	1.116994	2010-09-21	43468800
1.107292	1.136354	1.095833	1.114479	1.111694	2010-09-22	24144000
1.091667	1.144792	1.088333	1.111146	1.108369	2010-09-23	34272000
1.150833	1.18125	1.145313	1.174063	1.171129	2010-09-24	31632000
1.179479	1.185625	1.157396	1.160625	1.157724	2010-09-27	24278400
1.171563	1.171563	1.105	1.163542	1.160634	2010-09-28	36556800
1.154375	1.170104	1.141146	1.154167	1.151283	2010-09-29	15964800
1.171667	1.192292	1.115938	1.138542	1.135697	2010-09-30	44371200
1.165208	1.169896	1.118229	1.135	1.132164	2010-10-01	29260800
1.123646	1.135208	1.077917	1.095625	1.092887	2010-10-04	30960000
1.134479	1.182813	1.132604	1.177188	1.174246	2010-10-05	27446400
1.172292	1.179688	1.124063	1.147188	1.144321	2010-10-06	22128000
1.166667	1.1675	1.130625	1.158438	1.155543	2010-10-07	19737600
1.160521	1.190208	1.136875	1.181771	1.178818	2010-10-08	17136000
1.185104	1.200625	1.173438	1.184167	1.181208	2010-10-11	9532800
1.176354	1.215104	1.148646	1.20875	1.205729	2010-10-12	24432000
1.231042	1.253229	1.220625	1.238125	1.235031	2010-10-13	24211200
1.239583	1.246771	1.212396	1.23125	1.228173	2010-10-14	19939200
1.275313	1.309792	1.246875	1.309792	1.306519	2010-10-15	29894400
1.311875	1.323229	1.295729	1.309792	1.306519	2010-10-18	21744000
1.257917	1.287917	1.227396	1.257708	1.254565	2010-10-19	31824000
1.27	1.312188	1.262083	1.283854	1.280646	2010-10-20	23366400
1.309792	1.323958	1.255313	1.292813	1.289582	2010-10-21	27427200
1.294375	1.320938	1.287604	1.318021	1.314727	2010-10-22	14678400
1.333854	1.360729	1.333854	1.338021	1.334677	2010-10-25	19296000
1.316979	1.355417	1.301563	1.346042	1.342678	2010-10-26	18710400
1.328854	1.363333	1.321563	1.359896	1.356498	2010-10-27	28214400
1.37875	1.379479	1.335313	1.367708	1.36429	2010-10-28	26947200
1.367396	1.383229	1.359375	1.361146	1.357744	2010-10-29	20188800
1.375	1.402813	1.344792	1.364271	1.360862	2010-11-01	21302400
1.397083	1.416979	1.390625	1.405625	1.402112	2010-11-02	17030400
1.412708	1.426354	1.374063	1.425938	1.422374	2010-11-03	28790400
