Date,Open,High,Low,Close,Adj Close,Volume
2016-01-15,6.815,7.108333,6.5775,6.875,6.860808,141178800
2016-01-19,7.144167,7.176667,6.6675,6.904167,6.889915,64807200
2016-01-20,6.58,7.065,6.128333,6.841667,6.827544,138674400
2016-01-21,6.9275,7.1675,6.655,6.866667,6.852492,84528000
2016-01-22,7.270833,7.47,7.209167,7.458333,7.442937,71720400
2016-01-25,7.391667,7.5075,7.108333,7.1225,7.107797,69271200
2016-01-26,7.216667,7.4125,7.031667,7.325833,7.31071,60759600
2016-01-27,7.1925,7.284167,6.683333,6.780833,6.766835,89578800
2016-01-28,7.099167,7.116667,6.709167,7.048333,7.033784,78892800
2016-01-29,7.064167,7.5075,7.045833,7.5075,7.492002,64429200
2016-02-01,7.385,7.645,7.304167,7.55,7.534415,57060000
2016-02-02,7.460833,7.460833,7.001667,7.070833,7.056237,64216800
2016-02-03,7.204167,7.205833,6.595,6.970833,6.956443,117825600
2016-02-04,6.901667,7.129167,6.720833,6.958333,6.943969,71008800
2016-02-05,6.891667,6.898333,6.165,6.2425,6.229613,107444400
2016-02-08,5.894167,6.031667,5.611667,5.9575,5.945202,128740800
2016-02-09,5.711667,6.165833,5.685,5.888333,5.876178,114873600
2016-02-10,6.104167,6.326667,5.949167,5.958333,5.946034,93882000
2016-02-11,5.733333,6.075833,5.681667,5.944167,5.931897,119269200
2016-02-12,6.13,6.223333,5.968333,6.1975,6.184707,79107600
2016-02-16,6.485,6.61,6.364167,6.61,6.596355,74828400
2016-02-17,6.7775,7.1025,6.716667,7.066667,7.05208,91308000
2016-02-18,7.141667,7.144167,6.804167,6.826667,6.812575,64474800
2016-02-19,6.749167,6.955,6.685,6.8975,6.883262,59733600
2016-02-22,7.085,7.2475,7.065,7.223333,7.208422,62066400
2016-02-23,7.095833,7.1575,6.856667,6.863333,6.849166,66956400
2016-02-24,6.630833,7.091667,6.503333,7.0675,7.052911,87639600
2016-02-25,7.114167,7.270833,6.920833,7.2625,7.247508,64899600
2016-02-26,7.428333,7.445833,7.196667,7.245833,7.230875,62144400
2016-02-29,7.229167,7.390833,7.054167,7.054167,7.039605,57492000
2016-03-01,7.2475,7.730833,7.19,7.729167,7.713212,77784000
2016-03-02,7.7,7.745833,7.559167,7.7375,7.721528,48493200
2016-03-03,7.7175,7.724167,7.530833,7.694167,7.678285,51649200
2016-03-04,7.723333,7.855,7.5525,7.7075,7.69159,59461200
2016-03-07,7.5875,7.7225,7.3975,7.564167,7.548553,47281200
2016-03-08,7.403333,7.604167,7.335,7.364167,7.348966,53140800
2016-03-09,7.463333,7.518333,7.333333,7.505,7.489508,52086000
2016-03-10,7.625,7.738333,7.189167,7.476667,7.461233,85863600
2016-03-11,7.718333,7.8725,7.6525,7.864167,7.847933,42415200
2016-03-14,7.785,7.968333,7.775833,7.91,7.893672,39291600
2016-03-15,7.83,7.926667,7.750833,7.905,7.888682,48279600
